1571207741589,Android system,16,
1571207741726,Phone,2,
1571207742123,Phone,1,
1571207742132,Phone,2,
1571207742526,Android system,17,
1571207824208,com.android.smspush,11,
1571207824209,Android Services Library,11,
1571207824209,System UI,11,
1571208623566,Android system,15,
1571208623920,Phone,2,
1571208623932,Phone,1,
1571208626507,Phone,1,
1571208626537,Android system,18,
1571208627746,Phone,2,
1571208627764,Quickstep,1,
1571208629463,Quickstep,2,
1571208629494,YouTube,11,
1571208629507,YouTube,1,
1571208629825,YouTube,2,
1571208629874,YouTube,1,
1571209579995,Android system,5,
1571209580003,Android system,5,
1571209580034,Android system,5,
1571209583238,Android system,15,
1571209583287,Android system,5,
1571209583302,Android system,5,
1571209583669,System UI,11,
1571209583792,Android system,11,
1571209584519,Qualcomm MobileSecurity,11,
1571209584519,Corner display cut out,11,
1571209584519,Double display cutout,11,
1571209584519,Phone and MessagingStorage,11,
1571209584519,com.hmdglobal.datago,11,
1571209584519,Calendar Storage,11,
1571209584519,Telegram,11,
1571209584520,com.android.stk.base.s600ww,11,
1571209584521,com.quicinc.cne.CNEService.CNEServiceApp,11,
1571209584522,com.qualcomm.qti.smcinvokepkgmgr,11,
1571209584522,Downloads,11,
1571209584522,uceShimService,11,
1571209584522,MmsService,11,
1571209584522,com.qualcomm.qti.qms.service.connectionsecurity,11,
1571209584522,Download Manager,11,
1571209584522,BBox Service,11,
1571209584522,com.qualcomm.qti.telephonyservice,11,
1571209584522,System Protection,11,
1571209584522,FidoCryptoService,11,
1571209584523,Weather service,11,
1571209584523,Factory Wizard,11,
1571209584523,Package Access Helper,11,
1571209584523,Conference URI Dialer,11,
1571209584523,Google Play Services forAR,11,
1571209584523,Learn Electronics,11,
1571209584523,Google Play Store,11,
1571209584523,Sim App Dialog,11,
1571209584523,Tall display cutout,11,
1571209584523,org.codeaurora.bluetooth,11,
1571209584523,WAPI certificate,11,
1571209584523,Device setup,11,
1571209584523,Glance,11,
1571209584523,com.qti.qualcomm.datastatusnotification,11,
1571209584523,X Google enrollment,11,
1571209584523,com.qualcomm.qti.callfeaturessetting,11,
1571209584523,Wfd Service,11,
1571209584524,Nfc Service,11,
1571209584524,SIM Tool Kit,11,
1571209584524,Camera,11,
1571209584524,Clock,11,
1571209584527,Pinterest,11,
1571209584530,eduroamCAT,11,
1571209584531,org.codeaurora.ims,11,
1571209584531,Gmail,11,
1571209584531,FQC,11,
1571209584531,NPS,11,
1571209584531,Duo,11,
1571209584535,Settings Suggestions,11,
1571209584535,SarInfoApplication,11,
1571209584535,com.qualcomm.qti.dynamicddsservice,11,
1571209584535,com.qualcomm.qcrilmsgtunnel,11,
1571209584535,Settings Storage,11,
1571209584535,AutoRegistration,11,
1571209584536,NFC Tools,11,
1571209584536,Google Play Music,11,
1571209584536,SecureElementApplication,11,
1571209584536,Input Devices,11,
1571209584536,com.qualcomm.qti.biometrics.fingerprint.service,11,
1571209584536,Digital Wellbeing,11,
1571209584536,Retail demo,11,
1571209584536,Stability Monitor,11,
1571209584536,com.qti.dpmserviceapp,11,
1571209584536,Files,11,
1571209584536,PowerMonitor,11,
1571209584536,DbgCfgTool,11,
1571209584536,Smart-Divert,11,
1571209584536,Drive,11,
1571209584537,Maps,11,
1571209584537,System diagnosis,11,
1571209584537,Battery protection,11,
1571209584537,Mobile Broadcasts,11,
1571209584537,ChineseSkill,11,
1571209584537,com.qualcomm.qti.simsettings,11,
1571209584537,Call Management,11,
1571209584537,Google Contacts Sync,11,
1571209584540,Key Chain,11,
1571209584541,Calculator,11,
1571209584541,Google Play services,11,
1571209584542,Carrier Services,11,
1571209584542,Google Text-to-speechEngine,11,
1571209584546,com.hmdglobal.datago.overlay.base.s600ww,11,
1571209584548,com.qualcomm.qti.qtisystemservice,11,
1571209584548,BBox,11,
1571209584548,ANT HAL Service,11,
1571209584548,CP Client,11,
1571209584548,ChromeCustomizations,11,
1571209584548,Prime Video,11,
1571209584548,Best Brokers,11,
1571209584548,com.android.providers.partnerbookmarks,11,
1571209584548,Power saver,11,
1571209584548,iD Mobile,11,
1571209584548,SetupWizard,11,
1571209584548,com.google.android.gms.policy_sidecar_aps,11,
1571209584548,Skycoin,11,
1571209584548,Translate,11,
1571209584548,Device Monitor Control,11,
1571209584548,CustManager,11,
1571209584548,Settings,11,
1571209584548,com.qualcomm.qti.ims,11,
1571209584548,com.qualcomm.qti.lpa,11,
1571209584548,com.qualcomm.qti.uim,11,
1571209584548,PushAgent,11,
1571209584548,Instruct,11,
1571209584549,My phone,11,
1571209584549,LocationServices,11,
1571209584549,Device Health Services,11,
1571209584549,NFC Reader,11,
1571209584549,Checkers,11,
1571209584549,Wallpapers,11,
1571209584549,Phone Services,11,
1571209584549,Shell,11,
1571209584549,com.android.wallpaperbackup,11,
1571209584549,Data Agent,11,
1571209584549,ColorTemperatureManager,11,
1571209584549,Autodesk SketchBook,11,
1571209584549,SecCamService,11,
1571209584549,QMMI,11,
1571209584549,Fused Location,11,
1571209584549,ConfDialer,11,
1571209584549,PowerOffAlarm,11,
1571209584549,System Tracing,11,
1571209584549,RetailDemoApp,11,
1571209584549,com.qualcomm.qti.qms.service.trustzoneaccess,11,
1571209584549,Google Play Games,11,
1571209584550,Google News,11,
1571209584550,Bluetooth,11,
1571209584551,com.qualcomm.embms,11,
1571209584551,Contacts Storage,11,
1571209584551,MapPartner,11,
1571209584551,Gboard,11,
1571209584554,Android Setup,11,
1571209584609,Settings,1,
1571209584662,Android system,17,
1571209584665,Settings,2,
1571209584766,Android Services Library,11,
1571209585629,Android system,5,
1571209586402,Blocked NumbersStorage,11,
1571209598893,Settings,1,
1571209599004,Android system,18,
1571209599658,System UI,12,
1571209600311,Settings,2,
1571209600531,Quickstep,1,
1571209601130,Google,11,
1571209601141,Google ServicesFramework,11,
1571209601143,Quickstep,11,
1571209601145,com.android.smspush,11,
1571209601145,Print Spooler,11,
1571209601272,Google Partner Set Up,11,
1571209601413,Messages,11,
1571209601702,Clock,11,
1571209602600,User Dictionary,11,
1571209602600,Google Contacts Sync,11,
1571209602607,Duo,11,
1571209602614,Gmail,11,
1571209607008,Media Storage,11,
1571209608443,Phone,12,
1571209609631,Quickstep,2,
1571209609665,YouTube,1,
1571209609667,YouTube,11,
1571209610312,YouTube,2,
1571209610432,YouTube,1,
1571209610695,Phone,11,
1571209615376,Gboard,11,
1571209747833,Indeed Job Search,11,
1571209747834,WhatsApp,11,
1571209747838,Sleepo,11,
1571209747843,WeChat,11,
1571209747846,Stickman Dismounting,11,
1571209747852,Polytopia,11,
1571209747853,Contacts,11,
1571209747854,Trading Game,11,
1571209747855,TikTok,11,
1571209747856,Photos,11,
1571209747858,Calendar,11,
1571209747859,Any.do,11,
1571209747860,LinkedIn,11,
1571209747862,Tumblr,11,
1571209747863,Audible,11,
1571209747864,Keep notes,11,
1571209747865,DuckDuckGo,11,
1571210182890,Android system,16,
1571210183256,YouTube,2,
1571210183691,System UI,11,
1571210183839,YouTube,1,
1571210183846,YouTube,2,
1571210184273,Android system,17,
1571210191312,Calendar,11,
1571210206291,Android Services Library,11,
1571210206292,Google,11,
1571210206292,Clock,11,
1571210206292,Duo,11,
1571210206299,Print Spooler,11,
1571210206299,Google Contacts Sync,11,
1571210206313,Google Partner Set Up,11,
1571210206318,com.android.smspush,11,
1571210244242,Gboard,11,
1571210785238,Blocked NumbersStorage,11,
1571210785239,User Dictionary,11,
1571210787686,Messages,11,
1571211147250,Media Storage,11,
1571211233735,Google ServicesFramework,11,
1571211388016,Google ServicesFramework,11,
1571212425707,Android system,12,
1571212721439,Android system,15,
1571212721780,YouTube,2,
1571212721787,YouTube,1,
1571212722386,Android system,10,
1571212725112,YouTube,1,
1571212725138,Android system,18,
1571212725159,Google,11,
1571212726389,YouTube,2,
1571212726411,Quickstep,1,
1571212737044,Quickstep,2,
1571212737076,Audible,11,
1571212737077,Audible,1,
1571212737637,Audible,2,
1571212737717,Audible,1,
1571212738040,Audible,12,
1571212738997,Audible,2,
1571212739001,Audible,1,
1571212744732,Audible,2,
1571212744749,Audible,1,
1571212752150,Audible,8,
1571212752151,Audible,8,
1571212752169,Audible,2,
1571212752204,Audible,1,
1571212800624,Audible,2,
1571212800644,Any.do,1,
1571212823140,Any.do,2,
1571212823189,Audible,1,
1571212827781,Audible,2,
1571212827802,Audible,1,
1571212828912,Audible,12,
1571212838183,Android system,16,
1571212838328,Audible,2,
1571212838789,Audible,1,
1571212838794,Audible,2,
1571212839175,Android system,17,
1571213103594,Android system,15,
1571213103843,Audible,2,
1571213103852,Audible,1,
1571213104472,Audible,10,
1571213106883,Audible,1,
1571213106916,Android system,18,
1571213107701,Audible,2,
1571213107724,Quickstep,1,
1571213109568,Quickstep,2,
1571213109598,Chrome,11,
1571213109600,Chrome,1,
1571213111007,Gboard,11,
1571213149362,Android system,16,
1571213149473,Chrome,2,
1571213149969,Chrome,1,
1571213149974,Chrome,2,
1571213150409,Android system,17,
1571213300871,Android system,15,
1571213303780,Chrome,1,
1571213303811,Android system,18,
1571213316489,Chrome,2,
1571213316523,Quickstep,1,
1571213320055,Quickstep,2,
1571213320084,Polytopia,11,
1571213320092,Polytopia,1,
1571213325659,Google Play Games,11,
1571213348557,Gmail,11,
1571213348567,Phone,11,
1571213348572,TikTok,11,
1571213348577,Calendar,11,
1571213422077,Android system,16,
1571213422197,Polytopia,2,
1571213422596,Polytopia,1,
1571213422605,Polytopia,2,
1571213423083,Android system,17,
1571213484760,Android system,15,
1571213485106,Polytopia,2,
1571213485122,Polytopia,1,
1571213486236,Audible,7,
1571213489128,Android system,16,
1571213649937,Android system,15,
1571213650327,Polytopia,2,
1571213650340,Polytopia,1,
1571213650903,Audible,10,
1571213651840,Audible,7,
1571213661738,Android system,16,
1571213796814,Gboard,11,
1571213845995,Android system,15,
1571213846273,Polytopia,2,
1571213846282,Polytopia,1,
1571213846832,Audible,10,
1571213849358,Polytopia,1,
1571213849383,Android system,18,
1571214011464,Google Play Games,11,
1571214449453,Google,11,
1571214556507,Android system,16,
1571214556620,Polytopia,2,
1571214557260,Polytopia,1,
1571214557289,Polytopia,2,
1571214557693,Android system,17,
1571214680074,Google ServicesFramework,11,
1571214733794,Google ServicesFramework,11,
1571214766763,Android system,15,
1571214767237,Polytopia,2,
1571214767249,Polytopia,1,
1571214768299,Audible,7,
1571214768511,Audible,7,
1571214768996,Audible,7,
1571214771676,Android system,16,
1571214880013,Android system,15,
1571214880393,Polytopia,2,
1571214880412,Polytopia,1,
1571214880977,Audible,10,
1571214881596,Audible,7,
1571214891496,Android system,16,
1571214939536,Android system,15,
1571214939925,Polytopia,2,
1571214939939,Polytopia,1,
1571214940601,Audible,10,
1571214940891,Audible,7,
1571214942563,Android system,16,
1571215345473,Android system,15,
1571215345855,Polytopia,2,
1571215345892,Polytopia,1,
1571215346537,Audible,10,
1571215349281,Polytopia,1,
1571215349331,Android system,18,
1571215349408,Google,11,
1571215362718,Android system,16,
1571215362832,Polytopia,2,
1571215363332,Polytopia,1,
1571215363379,Android system,15,
1571215364573,Blocked NumbersStorage,11,
1571215364573,User Dictionary,11,
1571215364574,Google Contacts Sync,11,
1571215364580,Duo,11,
1571215364588,Gmail,11,
1571215364809,Android system,17,
1571215364833,Polytopia,2,
1571215365017,Android system,12,
1571215365030,Android system,12,
1571215365977,Settings,1,
1571215365981,Settings,2,
1571215366367,Settings,1,
1571215366584,Android system,18,
1571215367461,Settings,2,
1571215367480,Polytopia,1,
1571215368193,Polytopia,2,
1571215368208,Quickstep,1,
1571215370346,Quickstep,2,
1571215370444,WhatsApp,1,
1571215370565,WhatsApp,2,
1571215370596,WhatsApp,1,
1571215374793,WhatsApp,2,
1571215374844,WhatsApp,1,
1571215376500,Gboard,11,
1571215389298,WhatsApp,2,
1571215389319,WhatsApp,1,
1571215390486,WhatsApp,2,
1571215390509,Quickstep,1,
1571215397364,Quickstep,2,
1571215397412,Polytopia,1,
1571215744431,WhatsApp,12,
1571215744438,WhatsApp,12,
1571215744731,WhatsApp,10,
1571215745549,WhatsApp,10,
1571215977040,Gboard,11,
1571215990596,Google,11,
1571216345401,Blocked NumbersStorage,11,
1571216345401,User Dictionary,11,
1571216369705,Polytopia,2,
1571216369717,Quickstep,1,
1571216369772,Google,11,
1571216371510,Android system,16,
1571216371614,Quickstep,2,
1571216372107,Quickstep,1,
1571216372115,Quickstep,2,
1571216372560,Android system,17,
1571216373373,Android system,15,
1571216373690,Quickstep,2,
1571216373698,Quickstep,1,
1571216374352,Android system,10,
1571216376100,Quickstep,1,
1571216376170,Android system,18,
1571216377797,Quickstep,2,
1571216377820,WhatsApp,1,
1571216377858,WhatsApp,2,
1571216377874,WhatsApp,1,
1571216378780,WhatsApp,2,
1571216378786,WhatsApp,1,
1571216380042,Gboard,11,
1571216388986,Blocked NumbersStorage,11,
1571216388986,User Dictionary,11,
1571216393295,Android system,10,
1571216394785,Android system,16,
1571216394869,WhatsApp,2,
1571216395266,WhatsApp,1,
1571216395275,WhatsApp,2,
1571216395656,Android system,17,
1571216461763,Android system,15,
1571216462250,WhatsApp,2,
1571216462256,WhatsApp,1,
1571216467265,WhatsApp,1,
1571216467292,Android system,18,
1571216468866,WhatsApp,2,
1571216468881,Quickstep,1,
1571216469024,Quickstep,2,
1571216469063,Chrome,1,
1571216469890,Chrome,2,
1571216469930,Quickstep,1,
1571216474387,Quickstep,2,
1571216474426,Polytopia,1,
1571216477801,Media Storage,11,
1571216482087,Android system,12,
1571216482088,Android system,12,
1571216482344,Polytopia,2,
1571216482870,Settings,1,
1571216484947,Settings,2,
1571216484966,Polytopia,1,
1571216486425,Any.do,11,
1571216785164,System UI,11,
1571216801723,Android Services Library,11,
1571216801724,com.android.smspush,11,
1571216840817,Download Manager,12,
1571216842767,Download Manager,12,
1571216843285,Package Access Helper,11,
1571216847879,Download Manager,12,
1571216851419,Download Manager,12,
1571216861158,Android system,16,
1571216861262,Polytopia,2,
1571216861726,Polytopia,1,
1571216861730,Polytopia,2,
1571216862127,Android system,17,
1571216894150,Download Manager,12,
1571216894903,Download Manager,12,
1571216910717,Download Manager,12,
1571216911680,Download Manager,12,
1571216912309,Google Play Store,12,
1571216945141,Google Play Store,12,
1571216945590,Download Manager,12,
1571216947182,Google Play Store,12,
1571216949941,Download Manager,12,
1571216951248,YouTube,11,
1571216951275,TikTok,11,
1571216951280,Any.do,11,
1571216975430,Google Play Store,12,
1571216980253,Gboard,11,
1571216994332,Download Manager,12,
1571217008385,Google Play Store,12,
1571217014299,Download Manager,12,
1571217019470,Blocked NumbersStorage,11,
1571217019470,User Dictionary,11,
1571217025758,Google Play Store,12,
1571217030876,Download Manager,12,
1571217108380,Android system,15,
1571217108937,Polytopia,2,
1571217108948,Polytopia,1,
1571217109587,Google Play Store,10,
1571217109588,Google Play Store,12,
1571217109588,Android system,10,
1571217110442,Audible,7,
1571217111311,Android system,16,
1571217117806,Google Play Store,12,
1571217147177,Google Partner Set Up,11,
1571217147416,Calendar,11,
1571217150608,Android system,15,
1571217150726,Polytopia,2,
1571217150737,Polytopia,1,
1571217150858,Download Manager,12,
1571217151318,Google Play Store,10,
1571217151318,Google Play Store,12,
1571217151318,Audible,10,
1571217152600,Polytopia,1,
1571217152643,Android system,18,
1571217152661,Polytopia,2,
1571217152671,Quickstep,1,
1571217156720,Audible,12,
1571217168821,Download Manager,12,
1571217173203,Download Manager,12,
1571217240391,Quickstep,2,
1571217240467,Usage Logger,11,
1571217240469,Usage Logger,1,
1571217285218,Usage Logger,2,
1571217285250,Package installer,11,
1571217285254,Package installer,1,
1571217286066,Package installer,2,
1571217286080,Usage Logger,1,
1571217385168,System UI,11,
1571217401760,Android Services Library,11,
1571217401760,com.android.smspush,11,
1571217629638,Android system,16,
1571217629724,Usage Logger,2,
1571217630149,Usage Logger,1,
1571217630155,Usage Logger,2,
1571217630545,Android system,17,
1571217747184,Google Partner Set Up,11,
1571217752715,Google,11,
1571217799274,Media Storage,11,
1571217829045,WhatsApp,12,
1571217829716,WhatsApp,12,
1571217829725,WhatsApp,12,
1571217830666,Blocked NumbersStorage,11,
1571217830669,User Dictionary,11,
1571217831867,Android system,15,
